,age,gender,administrator,artist,doctor,educator,engineer,entertainment,executive,healthcare,homemaker,lawyer,librarian,marketing,none,other,programmer,retired,salesman,scientist,student,technician,writer,AZ,CA,CO,CT,DC,FL,GA,IA,IL,KY,MA,MD,MI,MN,MO,NC,NJ,NY,OH,OR,PA,SC,TN,TX,VA,WA,WI,latitude,longitude,"('rating', 'count')","('rating', 'mean')","('rating', 'std')","('rating', 'min')","('rating', '25%')","('rating', '50%')","('rating', '75%')","('rating', 'max')"
325,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3647,-71.1042,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
326,41,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.4598,-79.8224,187.0,3.3262032085561497,1.2117294231978577,1.0,3.0,3.0,4.0,5.0
327,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.7446,-73.9345,284.0,3.313380281690141,0.9191891397654881,1.0,3.0,4.0,4.0,5.0
328,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.5909,-73.0873,268.0,3.4402985074626864,0.8995312472986571,1.0,3.0,3.0,4.0,5.0
329,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.4751,-71.4483,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
330,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.981,-81.6736,147.0,4.496598639455782,0.7344194395226894,2.0,4.0,5.0,5.0,5.0
331,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2771,-118.4992,70.0,3.642857142857143,1.0637057766582194,1.0,3.0,4.0,4.0,5.0
332,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0406,-84.5433,128.0,4.1328125,0.9167822344233829,2.0,4.0,4.0,5.0,5.0
333,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.29649438325991,-92.19721552863436,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
334,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7717,-84.2607,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
335,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8397,-82.7912,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
336,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0174,-86.4518,130.0,2.9615384615384617,1.284395590693523,1.0,2.0,3.0,4.0,5.0
337,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41.0118,-73.8665,34.0,3.9411764705882355,1.126570996581521,1.0,3.0,4.0,5.0,5.0
338,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.628,-110.9013,75.0,4.0,0.944400281603035,1.0,3.0,4.0,5.0,5.0
339,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36.0323,-83.8848,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
340,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6206,-105.0901,44.0,4.159090909090909,1.1801297094295289,1.0,4.0,5.0,5.0,5.0
341,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.0778,-80.5897,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
342,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.5614,-122.1552,201.0,3.4378109452736316,1.2873861829612752,1.0,3.0,3.0,5.0,5.0
343,43,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.906,-84.184,237.0,3.9873417721518987,1.09110817814993,1.0,3.0,4.0,5.0,5.0
344,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7712,-122.4413,160.0,3.625,1.0506062939587124,1.0,3.0,4.0,4.0,5.0
345,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7631,-122.4586,232.0,3.646551724137931,0.9188201576813151,1.0,3.0,4.0,4.0,5.0
346,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.3937,-97.3287,193.0,3.290155440414508,1.1496179060362195,1.0,3.0,3.0,4.0,5.0
347,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0901,-118.4065,199.0,3.5728643216080402,1.3155892548812518,1.0,3.0,4.0,5.0,5.0
348,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.9869,-83.3687,58.0,3.896551724137931,0.6930647718499559,2.0,3.25,4.0,4.0,5.0
349,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.4617,-90.6787,41.0,3.1951219512195124,1.1004433696270324,1.0,2.0,3.0,4.0,5.0
350,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.949,-123.004,50.0,4.32,0.8191583535332259,2.0,4.0,4.5,5.0,5.0
351,61,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4638,-90.1588,44.0,4.159090909090909,0.9386576714124697,1.0,4.0,4.0,5.0,5.0
352,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9347,-93.1651,42.0,3.738095238095238,1.1906039420420373,1.0,3.0,4.0,5.0,5.0
353,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.2228,-77.7932,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
354,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2325,-83.6336,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
355,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0981,-88.6908,26.0,4.076923076923077,0.4835764198615911,3.0,4.0,4.0,4.0,5.0
356,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6512,-117.5938,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
357,26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.7377,-122.3431,76.0,4.131578947368421,0.8995125385549353,2.0,3.0,4.0,5.0,5.0
358,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.7571,-73.9657,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
359,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1095,-88.2036,27.0,3.925925925925926,0.7808243142260682,3.0,3.0,4.0,4.5,5.0
360,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.4974,-122.0107,102.0,3.9607843137254903,0.8550556536510439,2.0,3.0,4.0,5.0,5.0
361,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.2899,-82.2229,121.0,3.7768595041322315,0.9616617848442103,1.0,3.0,4.0,4.0,5.0
362,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.3354,-111.8153,25.0,3.36,1.5242484486898236,1.0,2.0,4.0,5.0,5.0
363,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6975,-105.9821,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
364,63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.6496,-71.1565,20.0,3.45,1.0990426455975697,1.0,3.0,4.0,4.0,5.0
365,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9202,-77.0375,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
366,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.7061,-92.5888,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
367,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.0271,-85.2356,58.0,4.155172413793103,0.7446116175430225,2.0,4.0,4.0,5.0,5.0
368,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.697,-117.1153,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
369,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2007,-118.5391,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
370,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.3339,-74.7944,75.0,3.6933333333333334,0.944018628614484,1.0,3.0,4.0,4.0,5.0
371,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.6496,-117.2581,51.0,4.098039215686274,0.9435020288432732,1.0,4.0,4.0,5.0,5.0
372,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9369,-95.242,66.0,4.303030303030303,0.7009816626526627,2.0,4.0,4.0,5.0,5.0
373,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.914,-93.1727,233.0,3.7339055793991416,0.9502770601494716,1.0,3.0,4.0,4.0,5.0
374,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.2971,-97.8181,274.0,3.31021897810219,1.3045867054433236,1.0,2.0,3.0,4.0,5.0
375,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.8375,-84.0089,28.0,3.6785714285714284,0.8629652337776967,2.0,3.0,4.0,4.0,5.0
376,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.7375,-73.9813,30.0,3.7333333333333334,0.6914918072835209,3.0,3.0,4.0,4.0,5.0
377,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.6002,-75.3805,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
378,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9627,-71.7099,355.0,3.388732394366197,0.7925410210158452,1.0,3.0,3.0,4.0,5.0
379,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.6873,-122.3772,175.0,4.034285714285715,0.9462396409620971,1.0,4.0,4.0,5.0,5.0
380,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9995,-93.0969,162.0,3.197530864197531,0.9180015167502558,1.0,3.0,3.0,4.0,5.0
381,33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8365,-122.2804,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
382,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.5911,-71.3556,53.0,3.4716981132075473,1.0488780376578521,1.0,3.0,3.0,4.0,5.0
383,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.8038,-96.7851,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
384,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.2663,-84.5221,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
385,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.7313,-73.9892,281.0,3.295373665480427,1.2166757781599662,1.0,2.0,3.0,4.0,5.0
386,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0226,-83.0776,23.0,3.652173913043478,0.8316847989130756,2.0,3.0,4.0,4.0,5.0
387,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.0015,-85.2384,304.0,3.361842105263158,1.2053201215648142,1.0,3.0,3.0,4.0,5.0
388,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3543,-86.2673,52.0,4.173076923076923,0.8568330618782177,2.0,4.0,4.0,5.0,5.0
389,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.6322,-116.2052,271.0,3.7047970479704797,1.0334834368355765,1.0,3.0,4.0,5.0,5.0
390,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5021,-112.0305,31.0,3.838709677419355,1.185939126980481,1.0,3.0,4.0,5.0,5.0
391,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2607,-111.6549,121.0,3.768595041322314,1.0145633755341292,1.0,3.0,4.0,5.0,5.0
392,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8563,-114.0252,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
393,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5441,-116.566,214.0,3.439252336448598,0.8411658586480307,1.0,3.0,4.0,4.0,5.0
394,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3488,-157.8759,149.0,3.859060402684564,0.9373635700959793,1.0,3.0,4.0,5.0,5.0
395,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.6046,-81.4692,57.0,3.8947368421052633,1.0968169942141635,1.0,3.0,4.0,5.0,5.0
396,57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.7526,-121.77,54.0,3.4074074074074074,0.7895190443893859,2.0,3.0,3.0,4.0,5.0
397,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.9203,-79.0372,93.0,3.6881720430107525,1.3750770304403657,1.0,3.0,4.0,5.0,5.0
398,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.073,-88.0191,172.0,3.7093023255813953,0.9411487204011323,2.0,3.0,4.0,4.0,5.0
399,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.065,-117.1672,319.0,2.93730407523511,0.794529411578856,1.0,3.0,3.0,3.0,5.0
400,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.5234,-98.5273,22.0,3.590909090909091,0.7963662060880876,2.0,3.0,4.0,4.0,5.0
401,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6568,-111.8904,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
402,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3066,-122.0002,68.0,3.8970588235294117,0.9946079386934473,1.0,3.0,4.0,5.0,5.0
403,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-73.4716,50.0,3.68,1.2361890087305105,1.0,3.0,4.0,5.0,5.0
404,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9806,-93.1771,44.0,3.25,1.1023231282476873,1.0,3.0,3.0,4.0,5.0
405,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.7651,-73.9858,737.0,1.8344640434192674,1.3451829383515084,1.0,1.0,1.0,2.0,5.0
406,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4038,-119.7194,342.0,3.5321637426900585,1.0737417772419722,1.0,3.0,4.0,4.0,5.0
407,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.207,-71.2004,216.0,3.462962962962963,0.8564494139304889,1.0,3.0,4.0,4.0,5.0
408,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5396,-89.3458,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
409,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.749,-122.4887,203.0,3.5911330049261085,1.1626702779771316,1.0,3.0,4.0,4.0,5.0
